pair_id,dataset,short_dataset,feature_build_sec_pair,feature_build_reduced_sec_pair,category,relation,model,scenario,rf_fit_sec_pair_share,rf_test_fold_appearances,runtime_sec_pair,runtime_note
TPC-DI__Semantically-Joinable__prospect_vertical_1_ac5_av,TPC-DI,prospect_vertical_1_ac5_av,39.486,14.253178326845166,TPC-DI,Semantically-Joinable,minilm,si_si2,12.894884620442308,1,52.3808846204423,"feature build from final_time_before_after_fs_bis.csv (minilm, si_si2) + RF fit amortized by test pair; prediction time not separately logged"
ChEMBL__Semantically-Joinable__assays_both_50_50_ac1_av,ChEMBL,assays_both_50_50_ac1_av,81.486,32.11518632663787,ChEMBL,Semantically-Joinable,minilm,si_si2,12.894884620442308,1,94.38088462044232,"feature build from final_time_before_after_fs_bis.csv (minilm, si_si2) + RF fit amortized by test pair; prediction time not separately logged"
OpenData__Joinable__miller2_both_50_1_ac2_ev,OpenData,miller2_both_50_1_ac2_ev,171.619,72.1879753536135,OpenData,Joinable,minilm,si_si2,5.761503348749,3,177.380503348749,"feature build from final_time_before_after_fs_bis.csv (minilm, si_si2) + RF fit amortized by test pair; prediction time not separately logged"
OpenData__Unionable__miller2_horizontal_50_ac5_ev,OpenData,miller2_horizontal_50_ac5_ev,684.13,299.77600348845124,OpenData,Unionable,minilm,si_si2,5.834418297165666,2,689.9644182971657,"feature build from final_time_before_after_fs_bis.csv (minilm, si_si2) + RF fit amortized by test pair; prediction time not separately logged"
TPC-DI__Semantically-Joinable__prospect_vertical_1_ec_av,TPC-DI,prospect_vertical_1_ec_av,40.698,14.76314087226242,TPC-DI,Semantically-Joinable,minilm,si_si2,5.698483534899606,3,46.39648353489961,"feature build from final_time_before_after_fs_bis.csv (minilm, si_si2) + RF fit amortized by test pair; prediction time not separately logged"
ChEMBL__Semantically-Joinable__assays_both_50_50_ac2_av,ChEMBL,assays_both_50_50_ac2_av,74.696,29.45857622009143,ChEMBL,Semantically-Joinable,minilm,si_si2,5.39702322527711,2,80.09302322527711,"feature build from final_time_before_after_fs_bis.csv (minilm, si_si2) + RF fit amortized by test pair; prediction time not separately logged"
OpenData__Joinable__miller2_both_50_1_ac3_ev,OpenData,miller2_both_50_1_ac3_ev,169.718,71.22387000511586,OpenData,Joinable,minilm,si_si2,5.302493504503021,2,175.020493504503,"feature build from final_time_before_after_fs_bis.csv (minilm, si_si2) + RF fit amortized by test pair; prediction time not separately logged"
OpenData__Unionable__miller2_horizontal_50_ec_av,OpenData,miller2_horizontal_50_ec_av,674.382,295.40666100826854,OpenData,Unionable,minilm,si_si2,5.521143731141579,2,679.9031437311415,"feature build from final_time_before_after_fs_bis.csv (minilm, si_si2) + RF fit amortized by test pair; prediction time not separately logged"
TPC-DI__Semantically-Joinable__prospect_vertical_30_ac1_av,TPC-DI,prospect_vertical_30_ac1_av,57.625,22.00490236096084,TPC-DI,Semantically-Joinable,minilm,si_si2,12.894884620442308,1,70.51988462044231,"feature build from final_time_before_after_fs_bis.csv (minilm, si_si2) + RF fit amortized by test pair; prediction time not separately logged"
ChEMBL__Semantically-Joinable__assays_both_50_50_ac3_av,ChEMBL,assays_both_50_50_ac3_av,81.152,31.64528962899745,ChEMBL,Semantically-Joinable,minilm,si_si2,5.67392592550904,2,86.82592592550904,"feature build from final_time_before_after_fs_bis.csv (minilm, si_si2) + RF fit amortized by test pair; prediction time not separately logged"
OpenData__Joinable__miller2_both_50_1_ac4_ev,OpenData,miller2_both_50_1_ac4_ev,173.366,73.15754543578626,OpenData,Joinable,minilm,si_si2,6.490463595692778,1,179.8564635956928,"feature build from final_time_before_after_fs_bis.csv (minilm, si_si2) + RF fit amortized by test pair; prediction time not separately logged"
OpenData__Unionable__miller2_horizontal_50_ec_ev,OpenData,miller2_horizontal_50_ec_ev,696.412,305.4690115167648,OpenData,Unionable,minilm,si_si2,5.178372998638553,1,701.5903729986386,"feature build from final_time_before_after_fs_bis.csv (minilm, si_si2) + RF fit amortized by test pair; prediction time not separately logged"
TPC-DI__Semantically-Joinable__prospect_vertical_30_ac2_av,TPC-DI,prospect_vertical_30_ac2_av,57.59,21.796835951190445,TPC-DI,Semantically-Joinable,minilm,si_si2,6.205850718171684,2,63.795850718171685,"feature build from final_time_before_after_fs_bis.csv (minilm, si_si2) + RF fit amortized by test pair; prediction time not separately logged"
ChEMBL__Semantically-Joinable__assays_both_50_50_ac4_av,ChEMBL,assays_both_50_50_ac4_av,82.676,32.881325478687884,ChEMBL,Semantically-Joinable,minilm,si_si2,5.521143731141579,2,88.19714373114158,"feature build from final_time_before_after_fs_bis.csv (minilm, si_si2) + RF fit amortized by test pair; prediction time not separately logged"
OpenData__Joinable__miller2_both_50_1_ac5_ev,OpenData,miller2_both_50_1_ac5_ev,171.503,72.39168381641804,OpenData,Joinable,minilm,si_si2,12.894884620442308,1,184.39788462044228,"feature build from final_time_before_after_fs_bis.csv (minilm, si_si2) + RF fit amortized by test pair; prediction time not separately logged"
OpenData__View -Unionable__miller2_both_0_1_ac1_av,OpenData,miller2_both_0_1_ac1_av,192.775,81.2559384662658,OpenData,View-Unionable,minilm,si_si2,6.490463595692778,1,199.26546359569278,"feature build from final_time_before_after_fs_bis.csv (minilm, si_si2) + RF fit amortized by test pair; prediction time not separately logged"
TPC-DI__Semantically-Joinable__prospect_vertical_30_ac3_av,TPC-DI,prospect_vertical_30_ac3_av,55.216,20.865752210825683,TPC-DI,Semantically-Joinable,minilm,si_si2,12.894884620442308,1,68.1108846204423,"feature build from final_time_before_after_fs_bis.csv (minilm, si_si2) + RF fit amortized by test pair; prediction time not separately logged"
ChEMBL__Semantically-Joinable__assays_both_50_50_ac5_av,ChEMBL,assays_both_50_50_ac5_av,78.413,30.74590475234389,ChEMBL,Semantically-Joinable,minilm,si_si2,5.834418297165666,2,84.24741829716567,"feature build from final_time_before_after_fs_bis.csv (minilm, si_si2) + RF fit amortized by test pair; prediction time not separately logged"
OpenData__Joinable__miller2_both_50_1_ec_ev,OpenData,miller2_both_50_1_ec_ev,170.869,72.72339127637073,OpenData,Joinable,minilm,si_si2,5.92123784065059,1,176.79023784065058,"feature build from final_time_before_after_fs_bis.csv (minilm, si_si2) + RF fit amortized by test pair; prediction time not separately logged"
OpenData__View -Unionable__miller2_both_0_1_ac1_ev,OpenData,miller2_both_0_1_ac1_ev,176.289,74.66831054458021,OpenData,View-Unionable,minilm,si_si2,5.863497224656632,4,182.15249722465663,"feature build from final_time_before_after_fs_bis.csv (minilm, si_si2) + RF fit amortized by test pair; prediction time not separately logged"
TPC-DI__Semantically-Joinable__prospect_vertical_30_ac4_av,TPC-DI,prospect_vertical_30_ac4_av,51.56,19.503193003535277,TPC-DI,Semantically-Joinable,minilm,si_si2,5.92123784065059,1,57.48123784065059,"feature build from final_time_before_after_fs_bis.csv (minilm, si_si2) + RF fit amortized by test pair; prediction time not separately logged"
ChEMBL__Semantically-Joinable__assays_both_50_50_ec_av,ChEMBL,assays_both_50_50_ec_av,90.438,36.634133499965074,ChEMBL,Semantically-Joinable,minilm,si_si2,5.677781014153622,4,96.11578101415363,"feature build from final_time_before_after_fs_bis.csv (minilm, si_si2) + RF fit amortized by test pair; prediction time not separately logged"
OpenData__Joinable__miller2_both_50_30_ac1_ev,OpenData,miller2_both_50_30_ac1_ev,291.443,125.61318246650694,OpenData,Joinable,minilm,si_si2,5.768455646283129,2,297.2114556462831,"feature build from final_time_before_after_fs_bis.csv (minilm, si_si2) + RF fit amortized by test pair; prediction time not separately logged"
OpenData__View -Unionable__miller2_both_0_1_ac2_av,OpenData,miller2_both_0_1_ac2_av,179.434,75.24791495093703,OpenData,View-Unionable,minilm,si_si2,5.42661401036749,1,184.8606140103675,"feature build from final_time_before_after_fs_bis.csv (minilm, si_si2) + RF fit amortized by test pair; prediction time not separately logged"
TPC-DI__Semantically-Joinable__prospect_vertical_30_ac5_av,TPC-DI,prospect_vertical_30_ac5_av,52.74,19.921708270218225,TPC-DI,Semantically-Joinable,minilm,si_si2,5.508741616552211,3,58.24874161655221,"feature build from final_time_before_after_fs_bis.csv (minilm, si_si2) + RF fit amortized by test pair; prediction time not separately logged"
ChEMBL__Semantically-Joinable__assays_both_50_70_ac1_av,ChEMBL,assays_both_50_70_ac1_av,104.956,42.236565841123465,ChEMBL,Semantically-Joinable,minilm,si_si2,5.946105148903619,3,110.90210514890362,"feature build from final_time_before_after_fs_bis.csv (minilm, si_si2) + RF fit amortized by test pair; prediction time not separately logged"
OpenData__Joinable__miller2_both_50_30_ac2_ev,OpenData,miller2_both_50_30_ac2_ev,288.157,123.7332733221054,OpenData,Joinable,minilm,si_si2,12.894884620442308,1,301.0518846204423,"feature build from final_time_before_after_fs_bis.csv (minilm, si_si2) + RF fit amortized by test pair; prediction time not separately logged"
OpenData__View -Unionable__miller2_both_0_1_ac2_ev,OpenData,miller2_both_0_1_ac2_ev,178.929,75.08935597771406,OpenData,View-Unionable,minilm,si_si2,5.406886820307236,3,184.33588682030725,"feature build from final_time_before_after_fs_bis.csv (minilm, si_si2) + RF fit amortized by test pair; prediction time not separately logged"
TPC-DI__Semantically-Joinable__prospect_vertical_30_ec_av,TPC-DI,prospect_vertical_30_ec_av,55.495,20.83959993243217,TPC-DI,Semantically-Joinable,minilm,si_si2,6.490463595692778,1,61.98546359569278,"feature build from final_time_before_after_fs_bis.csv (minilm, si_si2) + RF fit amortized by test pair; prediction time not separately logged"
ChEMBL__Semantically-Joinable__assays_both_50_70_ac2_av,ChEMBL,assays_both_50_70_ac2_av,102.654,41.059414642766114,ChEMBL,Semantically-Joinable,minilm,si_si2,5.67392592550904,2,108.32792592550904,"feature build from final_time_before_after_fs_bis.csv (minilm, si_si2) + RF fit amortized by test pair; prediction time not separately logged"
OpenData__Joinable__miller2_both_50_30_ac3_ev,OpenData,miller2_both_50_30_ac3_ev,264.564,113.06683420830969,OpenData,Joinable,minilm,si_si2,6.490463595692778,1,271.0544635956928,"feature build from final_time_before_after_fs_bis.csv (minilm, si_si2) + RF fit amortized by test pair; prediction time not separately logged"
OpenData__View -Unionable__miller2_both_0_1_ac3_av,OpenData,miller2_both_0_1_ac3_av,182.106,76.07494442476332,OpenData,View-Unionable,minilm,si_si2,5.39702322527711,2,187.5030232252771,"feature build from final_time_before_after_fs_bis.csv (minilm, si_si2) + RF fit amortized by test pair; prediction time not separately logged"
TPC-DI__Semantically-Joinable__prospect_vertical_50_ac1_av,TPC-DI,prospect_vertical_50_ac1_av,75.007,29.480233534023174,TPC-DI,Semantically-Joinable,minilm,si_si2,5.549805419644571,2,80.55680541964458,"feature build from final_time_before_after_fs_bis.csv (minilm, si_si2) + RF fit amortized by test pair; prediction time not separately logged"
ChEMBL__Semantically-Joinable__assays_both_50_70_ac3_av,ChEMBL,assays_both_50_70_ac3_av,106.51,42.79611940145492,ChEMBL,Semantically-Joinable,minilm,si_si2,5.42661401036749,1,111.93661401036749,"feature build from final_time_before_after_fs_bis.csv (minilm, si_si2) + RF fit amortized by test pair; prediction time not separately logged"
OpenData__Joinable__miller2_both_50_30_ac4_ev,OpenData,miller2_both_50_30_ac4_ev,297.968,128.2247355744541,OpenData,Joinable,minilm,si_si2,12.894884620442308,1,310.86288462044234,"feature build from final_time_before_after_fs_bis.csv (minilm, si_si2) + RF fit amortized by test pair; prediction time not separately logged"
OpenData__View -Unionable__miller2_both_0_1_ac3_ev,OpenData,miller2_both_0_1_ac3_ev,170.611,71.67547961740195,OpenData,View-Unionable,minilm,si_si2,5.92123784065059,1,176.53223784065057,"feature build from final_time_before_after_fs_bis.csv (minilm, si_si2) + RF fit amortized by test pair; prediction time not separately logged"
TPC-DI__Semantically-Joinable__prospect_vertical_50_ac2_av,TPC-DI,prospect_vertical_50_ac2_av,77.354,30.47019627103209,TPC-DI,Semantically-Joinable,minilm,si_si2,5.39702322527711,2,82.75102322527711,"feature build from final_time_before_after_fs_bis.csv (minilm, si_si2) + RF fit amortized by test pair; prediction time not separately logged"
ChEMBL__Semantically-Joinable__assays_both_50_70_ac4_av,ChEMBL,assays_both_50_70_ac4_av,104.023,41.82929086308181,ChEMBL,Semantically-Joinable,minilm,si_si2,5.768455646283129,2,109.79145564628313,"feature build from final_time_before_after_fs_bis.csv (minilm, si_si2) + RF fit amortized by test pair; prediction time not separately logged"
OpenData__Joinable__miller2_both_50_30_ac5_ev,OpenData,miller2_both_50_30_ac5_ev,267.479,114.76037276694176,OpenData,Joinable,minilm,si_si2,6.490463595692778,1,273.9694635956928,"feature build from final_time_before_after_fs_bis.csv (minilm, si_si2) + RF fit amortized by test pair; prediction time not separately logged"
OpenData__View -Unionable__miller2_both_0_1_ac4_av,OpenData,miller2_both_0_1_ac4_av,172.66,72.57179465129971,OpenData,View-Unionable,minilm,si_si2,5.768455646283129,2,178.4284556462831,"feature build from final_time_before_after_fs_bis.csv (minilm, si_si2) + RF fit amortized by test pair; prediction time not separately logged"
TPC-DI__Semantically-Joinable__prospect_vertical_50_ac3_av,TPC-DI,prospect_vertical_50_ac3_av,76.242,29.71951213796438,TPC-DI,Semantically-Joinable,minilm,si_si2,5.768455646283129,2,82.01045564628313,"feature build from final_time_before_after_fs_bis.csv (minilm, si_si2) + RF fit amortized by test pair; prediction time not separately logged"
ChEMBL__Semantically-Joinable__assays_both_50_70_ac5_av,ChEMBL,assays_both_50_70_ac5_av,100.957,40.36874078173935,ChEMBL,Semantically-Joinable,minilm,si_si2,12.894884620442308,1,113.8518846204423,"feature build from final_time_before_after_fs_bis.csv (minilm, si_si2) + RF fit amortized by test pair; prediction time not separately logged"
OpenData__Joinable__miller2_both_50_30_ec_ev,OpenData,miller2_both_50_30_ec_ev,259.316,111.97532469069957,OpenData,Joinable,minilm,si_si2,5.571761430401604,3,264.88776143040155,"feature build from final_time_before_after_fs_bis.csv (minilm, si_si2) + RF fit amortized by test pair; prediction time not separately logged"
OpenData__View -Unionable__miller2_both_0_1_ac4_ev,OpenData,miller2_both_0_1_ac4_ev,172.182,73.29984325633197,OpenData,View-Unionable,minilm,si_si2,6.205850718171684,2,178.38785071817168,"feature build from final_time_before_after_fs_bis.csv (minilm, si_si2) + RF fit amortized by test pair; prediction time not separately logged"
TPC-DI__Semantically-Joinable__prospect_vertical_50_ac4_av,TPC-DI,prospect_vertical_50_ac4_av,74.742,29.17085362915695,TPC-DI,Semantically-Joinable,minilm,si_si2,5.39702322527711,2,80.13902322527711,"feature build from final_time_before_after_fs_bis.csv (minilm, si_si2) + RF fit amortized by test pair; prediction time not separately logged"
ChEMBL__Semantically-Joinable__assays_both_50_70_ec_av,ChEMBL,assays_both_50_70_ec_av,120.74,50.3509538152814,ChEMBL,Semantically-Joinable,minilm,si_si2,5.67392592550904,2,126.41392592550903,"feature build from final_time_before_after_fs_bis.csv (minilm, si_si2) + RF fit amortized by test pair; prediction time not separately logged"
OpenData__Joinable__miller2_both_50_50_ac1_ev,OpenData,miller2_both_50_50_ac1_ev,381.212,165.6983854907453,OpenData,Joinable,minilm,si_si2,12.894884620442308,1,394.1068846204423,"feature build from final_time_before_after_fs_bis.csv (minilm, si_si2) + RF fit amortized by test pair; prediction time not separately logged"
OpenData__View -Unionable__miller2_both_0_1_ac5_av,OpenData,miller2_both_0_1_ac5_av,183.161,77.02590205815062,OpenData,View-Unionable,minilm,si_si2,5.844250352658645,3,189.00525035265863,"feature build from final_time_before_after_fs_bis.csv (minilm, si_si2) + RF fit amortized by test pair; prediction time not separately logged"
TPC-DI__Semantically-Joinable__prospect_vertical_50_ac5_av,TPC-DI,prospect_vertical_50_ac5_av,75.357,29.44298791435361,TPC-DI,Semantically-Joinable,minilm,si_si2,5.42661401036749,1,80.78361401036749,"feature build from final_time_before_after_fs_bis.csv (minilm, si_si2) + RF fit amortized by test pair; prediction time not separately logged"
ChEMBL__Semantically-Joinable__assays_vertical_1_ac1_av,ChEMBL,assays_vertical_1_ac1_av,42.582,15.562813583359125,ChEMBL,Semantically-Joinable,minilm,si_si2,5.67392592550904,2,48.25592592550904,"feature build from final_time_before_after_fs_bis.csv (minilm, si_si2) + RF fit amortized by test pair; prediction time not separately logged"
OpenData__Joinable__miller2_both_50_50_ac2_ev,OpenData,miller2_both_50_50_ac2_ev,356.166,154.21293652316928,OpenData,Joinable,minilm,si_si2,5.42661401036749,1,361.59261401036747,"feature build from final_time_before_after_fs_bis.csv (minilm, si_si2) + RF fit amortized by test pair; prediction time not separately logged"
OpenData__View -Unionable__miller2_both_0_1_ac5_ev,OpenData,miller2_both_0_1_ac5_ev,183.032,77.24818169918657,OpenData,View-Unionable,minilm,si_si2,5.92123784065059,1,188.9532378406506,"feature build from final_time_before_after_fs_bis.csv (minilm, si_si2) + RF fit amortized by test pair; prediction time not separately logged"
TPC-DI__Semantically-Joinable__prospect_vertical_50_ec_av,TPC-DI,prospect_vertical_50_ec_av,77.705,30.7251315637678,TPC-DI,Semantically-Joinable,minilm,si_si2,5.178372998638553,1,82.88337299863855,"feature build from final_time_before_after_fs_bis.csv (minilm, si_si2) + RF fit amortized by test pair; prediction time not separately logged"
ChEMBL__Semantically-Joinable__assays_vertical_1_ac2_av,ChEMBL,assays_vertical_1_ac2_av,39.636,14.36862701369822,ChEMBL,Semantically-Joinable,minilm,si_si2,6.053068523804223,2,45.689068523804224,"feature build from final_time_before_after_fs_bis.csv (minilm, si_si2) + RF fit amortized by test pair; prediction time not separately logged"
OpenData__Joinable__miller2_both_50_50_ac3_ev,OpenData,miller2_both_50_50_ac3_ev,383.105,165.33059528239073,OpenData,Joinable,minilm,si_si2,5.92123784065059,1,389.0262378406506,"feature build from final_time_before_after_fs_bis.csv (minilm, si_si2) + RF fit amortized by test pair; prediction time not separately logged"
OpenData__View -Unionable__miller2_both_0_1_ec_av,OpenData,miller2_both_0_1_ec_av,167.222,70.86813308897243,OpenData,View-Unionable,minilm,si_si2,12.894884620442308,1,180.1168846204423,"feature build from final_time_before_after_fs_bis.csv (minilm, si_si2) + RF fit amortized by test pair; prediction time not separately logged"
TPC-DI__Semantically-Joinable__prospect_vertical_70_ac1_av,TPC-DI,prospect_vertical_70_ac1_av,89.045,35.35372049182654,TPC-DI,Semantically-Joinable,minilm,si_si2,5.92123784065059,1,94.96623784065059,"feature build from final_time_before_after_fs_bis.csv (minilm, si_si2) + RF fit amortized by test pair; prediction time not separately logged"
ChEMBL__Semantically-Joinable__assays_vertical_1_ac3_av,ChEMBL,assays_vertical_1_ac3_av,45.396,16.647852747052905,ChEMBL,Semantically-Joinable,minilm,si_si2,12.894884620442308,1,58.29088462044231,"feature build from final_time_before_after_fs_bis.csv (minilm, si_si2) + RF fit amortized by test pair; prediction time not separately logged"
OpenData__Joinable__miller2_both_50_50_ac4_ev,OpenData,miller2_both_50_50_ac4_ev,374.921,162.40731163313984,OpenData,Joinable,minilm,si_si2,5.615673451915668,1,380.53667345191565,"feature build from final_time_before_after_fs_bis.csv (minilm, si_si2) + RF fit amortized by test pair; prediction time not separately logged"
OpenData__View -Unionable__miller2_both_0_1_ec_ev,OpenData,miller2_both_0_1_ec_ev,182.552,77.05657692891359,OpenData,View-Unionable,minilm,si_si2,12.894884620442308,1,195.4468846204423,"feature build from final_time_before_after_fs_bis.csv (minilm, si_si2) + RF fit amortized by test pair; prediction time not separately logged"
TPC-DI__Semantically-Joinable__prospect_vertical_70_ac2_av,TPC-DI,prospect_vertical_70_ac2_av,96.751,38.43653289398551,TPC-DI,Semantically-Joinable,minilm,si_si2,5.178372998638553,1,101.92937299863856,"feature build from final_time_before_after_fs_bis.csv (minilm, si_si2) + RF fit amortized by test pair; prediction time not separately logged"
ChEMBL__Semantically-Joinable__assays_vertical_1_ac4_av,ChEMBL,assays_vertical_1_ac4_av,41.659,15.065331481412052,ChEMBL,Semantically-Joinable,minilm,si_si2,5.42661401036749,1,47.085614010367486,"feature build from final_time_before_after_fs_bis.csv (minilm, si_si2) + RF fit amortized by test pair; prediction time not separately logged"
OpenData__Joinable__miller2_both_50_50_ac5_ev,OpenData,miller2_both_50_50_ac5_ev,380.163,164.428961044468,OpenData,Joinable,minilm,si_si2,5.549805419644571,2,385.7128054196446,"feature build from final_time_before_after_fs_bis.csv (minilm, si_si2) + RF fit amortized by test pair; prediction time not separately logged"
OpenData__View -Unionable__miller2_both_0_30_ac1_av,OpenData,miller2_both_0_30_ac1_av,291.341,125.56014381906392,OpenData,View-Unionable,minilm,si_si2,6.490463595692778,1,297.8314635956928,"feature build from final_time_before_after_fs_bis.csv (minilm, si_si2) + RF fit amortized by test pair; prediction time not separately logged"
TPC-DI__Semantically-Joinable__prospect_vertical_70_ac3_av,TPC-DI,prospect_vertical_70_ac3_av,88.097,35.01279876840114,TPC-DI,Semantically-Joinable,minilm,si_si2,5.615673451915668,1,93.71267345191566,"feature build from final_time_before_after_fs_bis.csv (minilm, si_si2) + RF fit amortized by test pair; prediction time not separately logged"
ChEMBL__Semantically-Joinable__assays_vertical_1_ac5_av,ChEMBL,assays_vertical_1_ac5_av,42.103,15.29204948979616,ChEMBL,Semantically-Joinable,minilm,si_si2,5.677781014153622,4,47.780781014153625,"feature build from final_time_before_after_fs_bis.csv (minilm, si_si2) + RF fit amortized by test pair; prediction time not separately logged"
OpenData__Joinable__miller2_both_50_50_ec_ev,OpenData,miller2_both_50_50_ec_ev,381.018,165.22634364555773,OpenData,Joinable,minilm,si_si2,12.894884620442308,1,393.9128846204423,"feature build from final_time_before_after_fs_bis.csv (minilm, si_si2) + RF fit amortized by test pair; prediction time not separately logged"
OpenData__View -Unionable__miller2_both_0_30_ac1_ev,OpenData,miller2_both_0_30_ac1_ev,286.591,123.41831775566936,OpenData,View-Unionable,minilm,si_si2,5.768455646283129,2,292.35945564628315,"feature build from final_time_before_after_fs_bis.csv (minilm, si_si2) + RF fit amortized by test pair; prediction time not separately logged"
TPC-DI__Semantically-Joinable__prospect_vertical_70_ac4_av,TPC-DI,prospect_vertical_70_ac4_av,90.714,36.0178173969835,TPC-DI,Semantically-Joinable,minilm,si_si2,5.42661401036749,1,96.14061401036749,"feature build from final_time_before_after_fs_bis.csv (minilm, si_si2) + RF fit amortized by test pair; prediction time not separately logged"
ChEMBL__Semantically-Joinable__assays_vertical_1_ec_av,ChEMBL,assays_vertical_1_ec_av,39.324,14.637579026609655,ChEMBL,Semantically-Joinable,minilm,si_si2,5.42661401036749,1,44.750614010367485,"feature build from final_time_before_after_fs_bis.csv (minilm, si_si2) + RF fit amortized by test pair; prediction time not separately logged"
OpenData__Joinable__miller2_both_50_70_ac1_ev,OpenData,miller2_both_50_70_ac1_ev,484.051,210.80189262612163,OpenData,Joinable,minilm,si_si2,5.302493504503021,2,489.35349350450304,"feature build from final_time_before_after_fs_bis.csv (minilm, si_si2) + RF fit amortized by test pair; prediction time not separately logged"
OpenData__View -Unionable__miller2_both_0_30_ac2_av,OpenData,miller2_both_0_30_ac2_av,278.18,118.9894088640064,OpenData,View-Unionable,minilm,si_si2,6.205850718171684,2,284.3858507181717,"feature build from final_time_before_after_fs_bis.csv (minilm, si_si2) + RF fit amortized by test pair; prediction time not separately logged"
TPC-DI__Semantically-Joinable__prospect_vertical_70_ac5_av,TPC-DI,prospect_vertical_70_ac5_av,93.894,37.40786456750335,TPC-DI,Semantically-Joinable,minilm,si_si2,12.894884620442308,1,106.78888462044232,"feature build from final_time_before_after_fs_bis.csv (minilm, si_si2) + RF fit amortized by test pair; prediction time not separately logged"
ChEMBL__Semantically-Joinable__assays_vertical_30_ac1_av,ChEMBL,assays_vertical_30_ac1_av,60.373,23.292525237753978,ChEMBL,Semantically-Joinable,minilm,si_si2,12.894884620442308,1,73.2678846204423,"feature build from final_time_before_after_fs_bis.csv (minilm, si_si2) + RF fit amortized by test pair; prediction time not separately logged"
OpenData__Joinable__miller2_both_50_70_ac2_ev,OpenData,miller2_both_50_70_ac2_ev,473.382,205.49079365168512,OpenData,Joinable,minilm,si_si2,5.768455646283129,2,479.15045564628315,"feature build from final_time_before_after_fs_bis.csv (minilm, si_si2) + RF fit amortized by test pair; prediction time not separately logged"
OpenData__View -Unionable__miller2_both_0_30_ac2_ev,OpenData,miller2_both_0_30_ac2_ev,265.776,114.86051500162483,OpenData,View-Unionable,minilm,si_si2,5.615673451915668,1,271.39167345191566,"feature build from final_time_before_after_fs_bis.csv (minilm, si_si2) + RF fit amortized by test pair; prediction time not separately logged"
TPC-DI__Semantically-Joinable__prospect_vertical_70_ec_av,TPC-DI,prospect_vertical_70_ec_av,112.95,46.50506035126746,TPC-DI,Semantically-Joinable,minilm,si_si2,5.67392592550904,2,118.62392592550904,"feature build from final_time_before_after_fs_bis.csv (minilm, si_si2) + RF fit amortized by test pair; prediction time not separately logged"
ChEMBL__Semantically-Joinable__assays_vertical_30_ac2_av,ChEMBL,assays_vertical_30_ac2_av,62.044,23.92169334577024,ChEMBL,Semantically-Joinable,minilm,si_si2,12.894884620442308,1,74.93888462044231,"feature build from final_time_before_after_fs_bis.csv (minilm, si_si2) + RF fit amortized by test pair; prediction time not separately logged"
OpenData__Joinable__miller2_both_50_70_ac3_ev,OpenData,miller2_both_50_70_ac3_ev,450.369,195.55665017017725,OpenData,Joinable,minilm,si_si2,5.946105148903619,3,456.3151051489036,"feature build from final_time_before_after_fs_bis.csv (minilm, si_si2) + RF fit amortized by test pair; prediction time not separately logged"
OpenData__View -Unionable__miller2_both_0_30_ac3_av,OpenData,miller2_both_0_30_ac3_av,274.245,116.87639293342828,OpenData,View-Unionable,minilm,si_si2,5.549805419644571,2,279.7948054196446,"feature build from final_time_before_after_fs_bis.csv (minilm, si_si2) + RF fit amortized by test pair; prediction time not separately logged"
TPC-DI__Unionable__prospect_horizontal_0_ac1_av,TPC-DI,prospect_horizontal_0_ac1_av,131.616,53.80701544469596,TPC-DI,Unionable,minilm,si_si2,5.863358144993974,3,137.479358144994,"feature build from final_time_before_after_fs_bis.csv (minilm, si_si2) + RF fit amortized by test pair; prediction time not separately logged"
ChEMBL__Semantically-Joinable__assays_vertical_30_ac3_av,ChEMBL,assays_vertical_30_ac3_av,63.223,24.140486175894736,ChEMBL,Semantically-Joinable,minilm,si_si2,5.615673451915668,1,68.83867345191567,"feature build from final_time_before_after_fs_bis.csv (minilm, si_si2) + RF fit amortized by test pair; prediction time not separately logged"
OpenData__Joinable__miller2_both_50_70_ac4_ev,OpenData,miller2_both_50_70_ac4_ev,501.137,218.74420043070612,OpenData,Joinable,minilm,si_si2,12.894884620442308,1,514.0318846204423,"feature build from final_time_before_after_fs_bis.csv (minilm, si_si2) + RF fit amortized by test pair; prediction time not separately logged"
OpenData__View -Unionable__miller2_both_0_30_ac3_ev,OpenData,miller2_both_0_30_ac3_ev,280.157,119.71278777007755,OpenData,View-Unionable,minilm,si_si2,12.894884620442308,1,293.0518846204423,"feature build from final_time_before_after_fs_bis.csv (minilm, si_si2) + RF fit amortized by test pair; prediction time not separately logged"
TPC-DI__Unionable__prospect_horizontal_0_ac1_ev,TPC-DI,prospect_horizontal_0_ac1_ev,125.297,52.11256013785302,TPC-DI,Unionable,minilm,si_si2,6.053068523804223,2,131.35006852380423,"feature build from final_time_before_after_fs_bis.csv (minilm, si_si2) + RF fit amortized by test pair; prediction time not separately logged"
ChEMBL__Semantically-Joinable__assays_vertical_30_ac4_av,ChEMBL,assays_vertical_30_ac4_av,59.103,22.41514412301779,ChEMBL,Semantically-Joinable,minilm,si_si2,12.894884620442308,1,71.9978846204423,"feature build from final_time_before_after_fs_bis.csv (minilm, si_si2) + RF fit amortized by test pair; prediction time not separately logged"
OpenData__Joinable__miller2_both_50_70_ac5_ev,OpenData,miller2_both_50_70_ac5_ev,454.602,198.28705452200768,OpenData,Joinable,minilm,si_si2,5.801436971724397,4,460.4034369717244,"feature build from final_time_before_after_fs_bis.csv (minilm, si_si2) + RF fit amortized by test pair; prediction time not separately logged"
