config,fold_id,pair_id,n_rows,n_pos,precision,recall,f1,n_features
topological_only,1,Wikidata__Musicians__Musicians_semjoinable,196,8,0.0,0.0,0.0,31
topological_only,1,ChEMBL__View-Unionable__assays_both_0_50_ac5_ev,289,11,0.0,0.0,0.0,31
topological_only,1,OpenData__Unionable__miller2_horizontal_0_ec_av,2601,51,1.0,0.0392156862745098,0.07547169811320754,31
topological_only,1,ChEMBL__View-Unionable__assays_both_0_50_ec_av,289,11,1.0,0.09090909090909091,0.16666666666666666,31
topological_only,1,TPC-DI__Semantically-Joinable__prospect_both_50_30_ac3_av,196,6,0.0,0.0,0.0,31
topological_only,1,TPC-DI__Semantically-Joinable__prospect_both_50_30_ac4_av,196,6,0.0,0.0,0.0,31
topological_only,1,OpenData__Unionable__miller2_horizontal_100_ac2_ev,2601,51,1.0,0.13725490196078433,0.2413793103448276,31
topological_only,1,TPC-DI__Semantically-Joinable__prospect_both_50_30_ec_av,196,6,0.0,0.0,0.0,31
topological_only,1,ChEMBL__Joinable__assays_vertical_70_ac3_ev,380,16,0.0,0.0,0.0,31
topological_only,1,ChEMBL__View-Unionable__assays_both_0_70_ac3_av,380,16,1.0,0.0625,0.11764705882352941,31
topological_only,1,ChEMBL__Joinable__assays_vertical_70_ac4_ev,380,16,1.0,0.0625,0.11764705882352941,31
topological_only,1,OpenData__Unionable__miller2_horizontal_100_ac4_av,2601,51,1.0,0.09803921568627451,0.17857142857142858,31
topological_only,1,ChEMBL__View-Unionable__assays_both_0_70_ac4_ev,380,16,1.0,0.0625,0.11764705882352941,31
