config,feature_set,fold_id,pair_id,n_rows,n_pos,precision,recall,f1,n_features
reduced_distance_only,Distance-based,0,OpenData__Unionable__miller2_horizontal_100_ac4_ev,2601,51,0.5384615384615384,0.13725490196078433,0.21875,2
reduced_distance_only,Distance-based,0,TPC-DI__Semantically-Joinable__prospect_both_50_50_ac4_av,272,11,0.5714285714285714,0.36363636363636365,0.4444444444444444,2
reduced_distance_only,Distance-based,0,ChEMBL__Joinable__assays_vertical_70_ec_ev,380,16,1.0,1.0,1.0,2
reduced_distance_only,Distance-based,0,ChEMBL__View-Unionable__assays_both_0_70_ac4_ev,380,16,1.0,0.375,0.5454545454545454,2
reduced_distance_only,Distance-based,0,TPC-DI__Semantically-Joinable__prospect_both_50_50_ac5_av,272,11,0.3333333333333333,0.18181818181818182,0.23529411764705882,2
reduced_distance_only,Distance-based,0,ChEMBL__View-Unionable__assays_both_0_70_ac5_av,380,16,0.26666666666666666,0.25,0.25806451612903225,2
reduced_distance_only,Distance-based,0,OpenData__Unionable__miller2_horizontal_100_ac5_ev,2601,51,1.0,0.1568627450980392,0.2711864406779661,2
reduced_distance_only,Distance-based,0,ChEMBL__Semantically-Joinable__assays_both_50_1_ac2_av,144,1,0.0,0.0,0.0,2
reduced_distance_only,Distance-based,0,ChEMBL__View-Unionable__assays_both_0_70_ac5_ev,380,16,1.0,0.375,0.5454545454545454,2
reduced_distance_only,Distance-based,0,TPC-DI__Semantically-Joinable__prospect_both_50_70_ac1_av,342,15,0.8333333333333334,0.3333333333333333,0.47619047619047616,2
reduced_distance_only,Distance-based,0,ChEMBL__View-Unionable__assays_both_0_70_ec_av,380,16,0.8461538461538461,0.6875,0.7586206896551724,2
reduced_distance_only,Distance-based,0,ChEMBL__Semantically-Joinable__assays_both_50_1_ac4_av,144,1,0.3333333333333333,1.0,0.5,2
reduced_distance_only,Distance-based,0,OpenData__Unionable__miller2_horizontal_50_ac1_av,2601,51,1.0,0.49019607843137253,0.6578947368421053,2
reduced_distance_only,Distance-based,0,ChEMBL__Semantically-Joinable__assays_both_50_1_ec_av,144,1,1.0,1.0,1.0,2
reduced_distance_only,Distance-based,0,TPC-DI__Semantically-Joinable__prospect_both_50_70_ac5_av,342,15,0.4,0.13333333333333333,0.2,2
reduced_distance_only,Distance-based,0,ChEMBL__Semantically-Joinable__assays_both_50_30_ac1_av,210,6,1.0,0.3333333333333333,0.5,2
reduced_distance_only,Distance-based,0,Magellan__dblp_acm,25,5,1.0,0.6,0.75,2
reduced_distance_only,Distance-based,0,ChEMBL__Semantically-Joinable__assays_both_50_30_ac2_av,210,6,1.0,0.16666666666666666,0.2857142857142857,2
reduced_distance_only,Distance-based,0,Magellan__dblp_scholar,25,5,1.0,0.4,0.5714285714285714,2
reduced_distance_only,Distance-based,0,OpenData__Unionable__miller2_horizontal_50_ac3_av,2601,51,1.0,0.21568627450980393,0.3548387096774194,2
reduced_distance_only,Distance-based,0,TPC-DI__Semantically-Joinable__prospect_vertical_1_ac2_av,132,1,0.3333333333333333,1.0,0.5,2
reduced_distance_only,Distance-based,0,OpenData__Unionable__miller2_horizontal_50_ac4_av,2601,51,0.3157894736842105,0.11764705882352941,0.17142857142857143,2
reduced_distance_only,Distance-based,0,TPC-DI__Semantically-Joinable__prospect_vertical_1_ac4_av,132,1,0.5,1.0,0.6666666666666666,2
reduced_distance_only,Distance-based,0,OpenData__Joinable__miller2_both_50_1_ac1_ev,676,1,1.0,1.0,1.0,2
reduced_distance_only,Distance-based,0,OpenData__Joinable__miller2_both_50_1_ac2_ev,676,1,0.125,1.0,0.2222222222222222,2
reduced_distance_only,Distance-based,0,OpenData__Unionable__miller2_horizontal_50_ac5_ev,2601,51,1.0,0.1568627450980392,0.2711864406779661,2
reduced_distance_only,Distance-based,0,TPC-DI__Semantically-Joinable__prospect_vertical_1_ec_av,132,1,1.0,1.0,1.0,2
reduced_distance_only,Distance-based,0,ChEMBL__Semantically-Joinable__assays_both_50_50_ac2_av,289,11,0.6666666666666666,0.18181818181818182,0.2857142857142857,2
reduced_distance_only,Distance-based,0,OpenData__Joinable__miller2_both_50_1_ac3_ev,676,1,1.0,1.0,1.0,2
reduced_distance_only,Distance-based,0,OpenData__Unionable__miller2_horizontal_50_ec_ev,2601,51,1.0,0.8627450980392157,0.9263157894736842,2
reduced_distance_only,Distance-based,0,ChEMBL__Semantically-Joinable__assays_both_50_50_ac5_av,289,11,0.25,0.18181818181818182,0.21052631578947367,2
reduced_distance_only,Distance-based,0,ChEMBL__Semantically-Joinable__assays_both_50_50_ec_av,289,11,1.0,0.7272727272727273,0.8421052631578947,2
reduced_distance_only,Distance-based,0,TPC-DI__Semantically-Joinable__prospect_vertical_30_ac5_av,196,6,0.25,0.16666666666666666,0.2,2
reduced_distance_only,Distance-based,0,OpenData__View -Unionable__miller2_both_0_1_ac2_ev,676,1,0.1111111111111111,1.0,0.2,2
reduced_distance_only,Distance-based,0,OpenData__View -Unionable__miller2_both_0_1_ac3_av,676,1,0.0,0.0,0.0,2
reduced_distance_only,Distance-based,0,TPC-DI__Semantically-Joinable__prospect_vertical_50_ac1_av,272,11,1.0,0.5454545454545454,0.7058823529411765,2
reduced_distance_only,Distance-based,0,TPC-DI__Semantically-Joinable__prospect_vertical_50_ac2_av,272,11,0.5,0.36363636363636365,0.42105263157894735,2
reduced_distance_only,Distance-based,0,OpenData__Joinable__miller2_both_50_30_ec_ev,1089,15,1.0,0.8,0.8888888888888888,2
reduced_distance_only,Distance-based,0,TPC-DI__Semantically-Joinable__prospect_vertical_50_ac4_av,272,11,0.0,0.0,0.0,2
reduced_distance_only,Distance-based,0,TPC-DI__Semantically-Joinable__prospect_vertical_50_ec_av,272,11,1.0,0.8181818181818182,0.9,2
reduced_distance_only,Distance-based,0,TPC-DI__Semantically-Joinable__prospect_vertical_70_ac2_av,342,15,0.4444444444444444,0.26666666666666666,0.3333333333333333,2
reduced_distance_only,Distance-based,0,OpenData__Joinable__miller2_both_50_50_ac5_ev,1444,25,1.0,0.08,0.14814814814814814,2
reduced_distance_only,Distance-based,0,ChEMBL__Semantically-Joinable__assays_vertical_1_ac5_av,144,1,0.5,1.0,0.6666666666666666,2
reduced_distance_only,Distance-based,0,OpenData__Joinable__miller2_both_50_70_ac1_ev,1849,35,1.0,0.5142857142857142,0.6792452830188679,2
reduced_distance_only,Distance-based,0,OpenData__View -Unionable__miller2_both_0_30_ac3_av,1089,15,0.5,0.26666666666666666,0.34782608695652173,2
reduced_distance_only,Distance-based,0,TPC-DI__Unionable__prospect_horizontal_0_ac1_av,484,22,1.0,0.5,0.6666666666666666,2
reduced_distance_only,Distance-based,0,OpenData__Joinable__miller2_both_50_70_ac5_ev,1849,35,1.0,0.14285714285714285,0.25,2
reduced_distance_only,Distance-based,0,OpenData__View -Unionable__miller2_both_0_30_ac4_av,1089,15,0.14285714285714285,0.13333333333333333,0.13793103448275862,2
reduced_distance_only,Distance-based,0,ChEMBL__Semantically-Joinable__assays_vertical_30_ac5_av,210,6,1.0,0.3333333333333333,0.5,2
reduced_distance_only,Distance-based,0,TPC-DI__Unionable__prospect_horizontal_0_ac2_ev,484,22,0.8333333333333334,0.22727272727272727,0.35714285714285715,2
reduced_distance_only,Distance-based,0,ChEMBL__Semantically-Joinable__assays_vertical_30_ec_av,210,6,0.8333333333333334,0.8333333333333334,0.8333333333333334,2
reduced_distance_only,Distance-based,0,OpenData__View -Unionable__miller2_both_0_30_ac5_av,1089,15,0.17647058823529413,0.2,0.1875,2
reduced_distance_only,Distance-based,0,TPC-DI__Unionable__prospect_horizontal_0_ac3_av,484,22,1.0,0.22727272727272727,0.37037037037037035,2
reduced_distance_only,Distance-based,0,TPC-DI__Unionable__prospect_horizontal_0_ac4_av,484,22,0.4,0.18181818181818182,0.25,2
reduced_distance_only,Distance-based,0,OpenData__Joinable__miller2_vertical_1_ac4_ev,676,1,0.0,0.0,0.0,2
reduced_distance_only,Distance-based,0,ChEMBL__Semantically-Joinable__assays_vertical_50_ac4_av,289,11,0.4444444444444444,0.36363636363636365,0.4,2
reduced_distance_only,Distance-based,0,ChEMBL__Semantically-Joinable__assays_vertical_50_ac5_av,289,11,0.375,0.2727272727272727,0.3157894736842105,2
reduced_distance_only,Distance-based,0,OpenData__View -Unionable__miller2_both_0_50_ac2_av,1444,25,0.16129032258064516,0.2,0.17857142857142858,2
reduced_distance_only,Distance-based,0,OpenData__Joinable__miller2_vertical_30_ac2_ev,1089,15,0.5454545454545454,0.4,0.46153846153846156,2
reduced_distance_only,Distance-based,0,OpenData__View -Unionable__miller2_both_0_50_ac2_ev,1444,25,0.46153846153846156,0.24,0.3157894736842105,2
reduced_distance_only,Distance-based,0,TPC-DI__Unionable__prospect_horizontal_0_ec_ev,484,22,1.0,0.7272727272727273,0.8421052631578947,2
reduced_distance_only,Distance-based,0,ChEMBL__Semantically-Joinable__assays_vertical_70_ac2_av,380,16,0.5,0.1875,0.2727272727272727,2
